paperID;studyID;effectID;doi;Author;studyTitle;pubYear;journalH5;citations;source;published;possibleCOI;requestsNotes;notes;gameName;gameTheme;Game_complexity;useMeta;reasonUseMeta;focal;design;randomization;predictedDirection;nTotal;nMale;nFemale;nExp;nCtrl;mExp;mCtrl;sdExp;sdCtrl;seExp;seCtrl;sampleRestricted;meanAge;ageGroup;sampleDescription;controlsActive;Controls_string;controlsText;contrast;items;F;t;chiSq;r;beta;B;otherES;df1;df2;pReported;dReported;interventionDuration(m);interventionDurationString;InterventionDurText;posttestDelay(day);posttestDelayString;posstestDelayText;Attitudes_theme;Att_type_exp_imp;explicitMeasure;explicitMeasure_description;implicitMeasure;implicitMeasure_description;compensation;inLabAdministration;controlledGameplay;gamegenre;gamegenrespecific;relevance_persuasion;relevance_persuasion_note;persuasive_mechanic;Commercial;Culture;;
36;1;4;https://doi.org/10.31274/rtd-180813-16673;Saleem;"Effects of stereotypic video game portrayals on
implicit and explicit attitudes";2008;;5;3;0;1; EXPLICIT ATTITUDE data missing numbers of partipants not clear, SD misiing;;Counter Strike: Arab Terrorists;violent cooperative FPS where group of terrorists plant a bomb and group of anti terrorists try to stop them - in this situation intentionally put in Russian stereotype visuals;4;1;;1;1;1;-1;170;;;;;2.96;3.05;;;;;1;19.59;university students;"Participants in the present study were recruited from the research participant pool in
introductory psychology courses at a large Midwestern university";1;game sim mechanic;violent vs different violent without the measured stereotype;game vs unrelated game;;;;;;;;;;;;;30;medium;typically lasted 60-90 min total;0;immediate;happend in lab;Social justice;1;Likert;Likert;;explicit attitudes towards arab stereotypes;two credits;1;1;action violent game;action game;1;effect of stereotype video game portrayals toward stereotyped groups (russians vs Arabs vs non-violent) on anti-Arab attitudes;Stereotype rehearsal;1;USA;;
37;1;1;unpublished;Kolek et al.;Can Video Games Change Attitudes towards History? Results from a Laboratory Experiment Measuring Short- and Long-term Effects;;;0;;0;0;;;Czechoslovakia 38-89: Borderlands;History;3;1;;1;1;1;1;145;84;61;81;63;-0.24;-0.17;0.28;0.27;;;0;20.88;others;Inclusion criteria for participants consisted of being a Czech-speaking person and completion of Czech elementary/basic school. As such, we can assume that they were exposed to the prevailing narrative about the expulsion and the aftermath of WWII in the Czech context. Therefore, Czech participants have a unique set of knowledge and attitudes towards the topic as it is close to them. This fact is important as the results from several studies (e.g. Kampf, 2016) suggest that there is a relation between the observed effect on attitudes and participants’ cultural background. Furthermore, we required that all our participants have at least basic knowledge of the English language since the game used in the control condition was in English only. ;1;game sim mechanic;non-related video game with same mechanics;game vs unrelated game;96;;;;;;;;;;;;50;medium;approx 50 min;0;immediate;;History;0;;;SC-IAT;SC-IAT;18 EUR;1;1;adventure;adventure;1;perspective-taking, personal stories;Perspective-taking;0;Czech;;
37;1;2;unpublished;Kolek et al.;Can Video Games Change Attitudes towards History? Results from a Laboratory Experiment Measuring Short- and Long-term Effects;;;0;;0;0;;;Czechoslovakia 38-89: Borderlands;History;3;1;;1;1;1;1;115;84;61;72;43;-0.27;-0.25;0.3;0.32;;;0;20.88;others;Inclusion criteria for participants consisted of being a Czech-speaking person and completion of Czech elementary/basic school. As such, we can assume that they were exposed to the prevailing narrative about the expulsion and the aftermath of WWII in the Czech context. Therefore, Czech participants have a unique set of knowledge and attitudes towards the topic as it is close to them. This fact is important as the results from several studies (e.g. Kampf, 2016) suggest that there is a relation between the observed effect on attitudes and participants’ cultural background. Furthermore, we required that all our participants have at least basic knowledge of the English language since the game used in the control condition was in English only. ;1;game sim mechanic;non-related video game with same mechanics;game vs unrelated game;96;;;;;;;;;;;;50;medium;approx 50 min;28;long;three to five weeks after the intervention;History;0;;;SC-IAT;SC-IAT;18 EUR;1;1;adventure;adventure;1;perspective-taking, personal stories;Perspective-taking;0;Czech;;
37;1;3;unpublished;Kolek et al.;Can Video Games Change Attitudes towards History? Results from a Laboratory Experiment Measuring Short- and Long-term Effects;;;0;;0;0;;;Czechoslovakia 38-89: Borderlands;History;3;1;;1;1;1;1;145;84;61;81;64;-2.1;-1.95;4.77;5.91;;;0;20.88;others;Inclusion criteria for participants consisted of being a Czech-speaking person and completion of Czech elementary/basic school. As such, we can assume that they were exposed to the prevailing narrative about the expulsion and the aftermath of WWII in the Czech context. Therefore, Czech participants have a unique set of knowledge and attitudes towards the topic as it is close to them. This fact is important as the results from several studies (e.g. Kampf, 2016) suggest that there is a relation between the observed effect on attitudes and participants’ cultural background. Furthermore, we required that all our participants have at least basic knowledge of the English language since the game used in the control condition was in English only. ;1;game sim mechanic;non-related video game with same mechanics;game vs unrelated game;7;;;;;;;;;;;;50;medium;approx 50 min;0;immediate;;History;1;Semantic;5- point Semantic differential - macro attitude measurement towards the expulsion;;;18 EUR;1;1;adventure;adventure;1;perspective-taking, personal stories;Perspective-taking;0;Czech;;
37;1;4;unpublished;Kolek et al.;Can Video Games Change Attitudes towards History? Results from a Laboratory Experiment Measuring Short- and Long-term Effects;;;0;;0;0;;;Czechoslovakia 38-89: Borderlands;History;3;1;;1;1;1;-1;115;84;61;73;46;-2.07;-2.09;4.3;5.5;;;0;20.88;others;Inclusion criteria for participants consisted of being a Czech-speaking person and completion of Czech elementary/basic school. As such, we can assume that they were exposed to the prevailing narrative about the expulsion and the aftermath of WWII in the Czech context. Therefore, Czech participants have a unique set of knowledge and attitudes towards the topic as it is close to them. This fact is important as the results from several studies (e.g. Kampf, 2016) suggest that there is a relation between the observed effect on attitudes and participants’ cultural background. Furthermore, we required that all our participants have at least basic knowledge of the English language since the game used in the control condition was in English only. ;1;game sim mechanic;non-related video game with same mechanics;game vs unrelated game;7;;;;;;;;;;;;50;medium;approx 50 min;28;long;three to five weeks after the intervention;History;1;Semantic;5- point Semantic differential - macro attitude measurement towards the expulsion;;;18 EUR;1;1;adventure;adventure;1;perspective-taking, personal stories;Perspective-taking;0;Czech;;
37;1;5;unpublished;Kolek et al.;Can Video Games Change Attitudes towards History? Results from a Laboratory Experiment Measuring Short- and Long-term Effects;;;0;;0;0;;;Czechoslovakia 38-89: Borderlands;History;3;1;;1;1;1;1;145;84;61;81;64;31.48;31.78;9.02;10.05;;;0;20.88;others;Inclusion criteria for participants consisted of being a Czech-speaking person and completion of Czech elementary/basic school. As such, we can assume that they were exposed to the prevailing narrative about the expulsion and the aftermath of WWII in the Czech context. Therefore, Czech participants have a unique set of knowledge and attitudes towards the topic as it is close to them. This fact is important as the results from several studies (e.g. Kampf, 2016) suggest that there is a relation between the observed effect on attitudes and participants’ cultural background. Furthermore, we required that all our participants have at least basic knowledge of the English language since the game used in the control condition was in English only. ;1;game sim mechanic;non-related video game with same mechanics;game vs unrelated game;10;;;;;;;;;;;;50;medium;approx 50 min;0;immediate;;History;1;Likert;7-point Likert scale micro attitudes towards the expulsion of Sudeten Germans;;;18 EUR;1;1;adventure;adventure;1;perspective-taking, personal stories;Perspective-taking;0;Czech;;
37;1;6;unpublished;Kolek et al.;Can Video Games Change Attitudes towards History? Results from a Laboratory Experiment Measuring Short- and Long-term Effects;;;0;;0;0;;;Czechoslovakia 38-89: Borderlands;History;3;1;;1;1;1;1;115;84;61;73;46;32.15;32.51;8.38;9.05;;;0;20.88;others;Inclusion criteria for participants consisted of being a Czech-speaking person and completion of Czech elementary/basic school. As such, we can assume that they were exposed to the prevailing narrative about the expulsion and the aftermath of WWII in the Czech context. Therefore, Czech participants have a unique set of knowledge and attitudes towards the topic as it is close to them. This fact is important as the results from several studies (e.g. Kampf, 2016) suggest that there is a relation between the observed effect on attitudes and participants’ cultural background. Furthermore, we required that all our participants have at least basic knowledge of the English language since the game used in the control condition was in English only. ;1;game sim mechanic;non-related video game with same mechanics;game vs unrelated game;10;;;;;;;;;;;;50;medium;approx 50 min;28;long;three to five weeks after the intervention;History;1;Likert;7-point Likert scale micro attitudes towards the expulsion of Sudeten Germans;;;18 EUR;1;1;adventure;adventure;1;perspective-taking, personal stories;Perspective-taking;0;Czech;;
40;1;1;https://doi.org/10.1024/1421-0185/a000236;Květon & Jelínek;"Frustration and Violence
in Mobile Video Games";2019;;1;1;1;0;;;Zombie World War and Zombie Roadkill vs Slither.io and Duet;;3;1;;1;1;1;1;128;44;84;64;64;0.552;0.566;;;0.037;0.037;1;21.86;university students;"Participants for this study were recruited using the Masaryk
University electronic board. The only inclusion criteria
were age above 18 and below 30 years";1;game diff mechanic;two violent games vs two non-violent games;two violent games vs two non-violent games;;;;;;;;;;;;;15;short;;0;immediate;;violence;0;;;IAT;;250 Kč;1;0;action violent games;action violent game;1;;Nd.;1;Czech;;
40;2;1;https://doi.org/10.1024/1421-0185/a000236;Květon & Jelínek;"Frustration and Violence
in Mobile Video Games";2019;;1;1;1;0;;;Zombie World War and Zombie Roadkill vs Slither.io and Duet;;3;1;;1;1;1;1;128;44;84;64;64;0.537;0.581;;;0.037;0.037;1;21.86;university students;"Participants for this study were recruited using the Masaryk
University electronic board. The only inclusion criteria
were age above 18 and below 30 years";1;game diff mechanic;two difficult games vs two less diffult games;two violent games vs two non-violent games;;2.886;;;;;;;1;124;0.92;;15;short;;0;immediate;;violence;0;;;IAT;;250 Kč;1;0;Nd.;Nd.;1;;Nd.;1;Czech;;
42;1;1;10.1001/archpedi.160.4.341 ;Brady & Matthews;"Effects of Media Violence on Health-Related
Outcomes Among Young Men";2006;;60;1;1;0;number of participants;two experimental games, violent vs non violent on attitudes. Here low violence exposure violent vs non violent;Grand theft Auto III vs The Simpsons;;5;1;;1;1;1;1;50;50;0;26;24;1.8;2;0.33;0.5;;;1;19.5;university students;100 participants recruited from the pool of 180 undergraduate men 18-21 years. Age guessed;1;game diff mechanic;two video games one high oin violence vs one low on violence;high violence game vs low violence game;;;;;;;;;;;;;10;short;;0;immediate;;Violence;1;Attitudes towards violence scale;7-point Likert scale;;;5 USD;1;2;action violent game;action violent game;1;1;procedural rhetorics/reward systém;1;USA;;
42;1;2;10.1001/archpedi.160.4.341 ;Brady & Matthews;"Effects of Media Violence on Health-Related
Outcomes Among Young Men";2006;;60;1;1;0;number of participants;two experimental games, violent vs non violent on attitudes. Here low violence exposure violent vs non violent;Grand theft Auto III vs The Simpsons;;5;1;;1;1;1;-1;50;50;0;26;24;-1.1;-1.5;0.74;0.93;;;1;19.5;university students;100 participants recruited from the pool of 180 undergraduate men 18-21 years. Age guessed;1;game diff mechanic;two video games one high oin violence vs one low on violence;high violence game vs low violence game;;;;;;;;;;;;;10;short;;0;immediate;;Violence;1;permissive attitudes toward Alcohol;7-point Likert scale;;;5 USD;1;2;action violent game;action violent game;1;1;procedural rhetorics/reward systém;1;USA;;
